VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
KNDC4DLC2N,Whatcom,Bellingham,WA,98229,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,195321346,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
5YJ3E1EB6J,Whatcom,Bellingham,WA,98229,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,40,329294822,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1FT6W1EV3P,Whatcom,Bellingham,WA,98229,2023,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,254377301,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
5YJSA1E22J,Whatcom,Bellingham,WA,98229,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,40,150840252,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1C4JJXP69N,Whatcom,Bellingham,WA,98229,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,40,207218994,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
YV4BR0CK9L,Whatcom,Bellingham,WA,98229,2020,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,40,112427171,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
5YJ3E1EA6J,Whatcom,Bellingham,WA,98229,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,40,204761259,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
KNDC3DLC7N,Whatcom,Bellingham,WA,98229,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,193820231,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
JN1AZ0CP7B,Whatcom,Bellingham,WA,98229,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,40,170760670,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
5YJSA1H1XE,Whatcom,Bellingham,WA,98229,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,179016792,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
KNDCC3LG0N,Whatcom,Bellingham,WA,98229,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,205335420,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
5YJSA1DN3D,Whatcom,Bellingham,WA,98229,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,164624204,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1N4CZ1CV6P,Whatcom,Bellingham,WA,98229,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,218902351,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1N4AZ0CP0F,Whatcom,Bellingham,WA,98229,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,233991180,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1FADP5CU5F,Whatcom,Bellingham,WA,98229,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,40,5973873,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
5LMYJ8XY0P,Whatcom,Bellingham,WA,98229,2023,LINCOLN,AVIATOR,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,40,224701382,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
7SAYGDEF1P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,235572893,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
7SAYGDEE9P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,244962987,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
KNDJX3AE3H,Whatcom,Bellingham,WA,98229,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,40,349447367,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
JTDKARFP3L,Whatcom,Bellingham,WA,98229,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,40,225902022,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1N4AZ0CP1F,Whatcom,Bellingham,WA,98229,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,211498122,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
WA1LAAGEXK,Whatcom,Bellingham,WA,98229,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,40,316315548,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
1G1FW6S03N,Whatcom,Bellingham,WA,98229,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,172630615,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000808
WVGUNPE20M,Whatcom,Bellingham,WA,98229,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,195216374,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1N4BZ1CP5K,Whatcom,Bellingham,WA,98229,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,40,122380877,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1N4BZ1CP3K,Whatcom,Bellingham,WA,98229,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,40,185300125,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
7SAYGDEE1P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,240565167,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJSA1E52N,Whatcom,Bellingham,WA,98226,2022,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,200551487,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
7SAYGDEE5P,Whatcom,Bellingham,WA,98226,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,224499831,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1FZ6S0XL,Whatcom,Bellingham,WA,98229,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,40,144276716,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
WVGGNPE28N,Whatcom,Bellingham,WA,98226,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,228386854,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
7SAYGDEF4P,Whatcom,Bellingham,WA,98226,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,241509432,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
KNDC3DLC1P,Whatcom,Bellingham,WA,98226,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,240316310,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJ3E1EB1M,Whatcom,Bellingham,WA,98226,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,166237319,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
WP0BA2Y1XM,Whatcom,Bellingham,WA,98226,2021,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,187301985,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
KM8KRDAF7P,Whatcom,Bellingham,WA,98229,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,251430105,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
WA1F2BFY5P,Whatcom,Bellingham,WA,98226,2023,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,42,235032899,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1FZ6S03P,Whatcom,Bellingham,WA,98226,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,249794058,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1N4AZ0CP0F,Whatcom,Bellingham,WA,98229,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,142317094,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJ3E1EB8N,Whatcom,Bellingham,WA,98226,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,195017371,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
1G1RD6E40D,Whatcom,Bellingham,WA,98226,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,40,172424073,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
YV4ED3UR4N,Whatcom,Bellingham,WA,98229,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,196241244,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJ3E1EB1P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,241449134,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJYGDEE9L,Whatcom,Bellingham,WA,98229,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,40,132425884,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
WVGDMPE22M,Whatcom,Bellingham,WA,98226,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,151053360,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
5YJYGDEE7L,Whatcom,Bellingham,WA,98226,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,40,113527648,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
2C4RC1N71L,Whatcom,Bellingham,WA,98229,2020,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,40,254702108,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
WP0BA2Y10P,Whatcom,Bellingham,WA,98226,2023,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,244098634,POINT (-122.45493 48.76809),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000807
JTMEB3FV3N,Whatcom,Bellingham,WA,98229,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,40,237657703,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
3FMTK4SE9M,Whatcom,Bellingham,WA,98229,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,177945855,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1N4AZ0CPXD,Whatcom,Bellingham,WA,98229,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,40,245623157,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JA4J24A57J,Whatcom,Bellingham,WA,98229,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,40,257995090,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1G1FY6S06L,Whatcom,Bellingham,WA,98229,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,40,141894000,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JTDKN3DP9E,Whatcom,Bellingham,WA,98229,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,40,5654288,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1N4AZ0CP4F,Whatcom,Bellingham,WA,98229,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,112106879,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
5YJ3E1EA6J,Whatcom,Bellingham,WA,98229,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,40,348026647,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JTDKAMFP7M,Whatcom,Bellingham,WA,98229,2021,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,40,161906986,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KNDCC3LG5N,Whatcom,Bellingham,WA,98229,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,180206204,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1G1FY6S05P,Whatcom,Bellingham,WA,98229,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,230935603,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
5YJSA1DP5D,Whatcom,Bellingham,WA,98229,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,138127006,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
5YJ3E1EC1N,Whatcom,Bellingham,WA,98229,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,195400096,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1G1FY6S07N,Whatcom,Bellingham,WA,98229,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,213495712,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KM8KNDAF8P,Whatcom,Bellingham,WA,98229,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,255322819,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
5YJ3E1EA3J,Whatcom,Bellingham,WA,98229,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,40,348836869,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
WBY7Z4C55J,Whatcom,Bellingham,WA,98229,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,40,287814474,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JTDKARFP7K,Whatcom,Bellingham,WA,98229,2019,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,40,175397617,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1N4AZ0CP1D,Whatcom,Bellingham,WA,98229,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,40,266448066,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
WBY43AW0XP,Whatcom,Bellingham,WA,98229,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,240104784,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1G1RB6E46D,Whatcom,Bellingham,WA,98229,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,40,181146556,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KNDC4DLC6P,Whatcom,Bellingham,WA,98229,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,224617403,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1N4AZ0CP5F,Whatcom,Bellingham,WA,98229,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,102359680,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1V2WNPE84P,Whatcom,Bellingham,WA,98229,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,244855215,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KM8KNDAF2P,Whatcom,Bellingham,WA,98229,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,256409660,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KNDCC3LD2K,Whatcom,Bellingham,WA,98229,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,40,8785178,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1G1FY6S01L,Whatcom,Bellingham,WA,98229,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,40,138094981,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JTDKARFP2H,Whatcom,Bellingham,WA,98229,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,40,261948851,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1N4AZ0CP1D,Whatcom,Bellingham,WA,98229,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,40,234611163,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
5YJXCBE28H,Whatcom,Bellingham,WA,98229,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,40,109705515,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
WP0AK2A70P,Whatcom,Bellingham,WA,98229,2023,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,40,228461502,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JTMCB3FV7N,Whatcom,Bellingham,WA,98229,2022,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,40,195173506,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1N4BZ0CP0H,Whatcom,Bellingham,WA,98229,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,40,199198758,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
JN1AZ0CP7C,Whatcom,Bellingham,WA,98229,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,40,134714352,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1FADP5CU1G,Whatcom,Bellingham,WA,98229,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,40,8327196,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
YV4H60DL5N,Whatcom,Bellingham,WA,98229,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,40,223547229,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
7FCTGAAA2P,Whatcom,Bellingham,WA,98229,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,230251409,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
WA11AAGE8P,Whatcom,Bellingham,WA,98229,2023,AUDI,E-TRON,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,225980051,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
7SAYGDEE8P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,230106341,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
7SAYGDEE3P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,251445225,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
3C3CFFGE0F,Whatcom,Bellingham,WA,98229,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,40,350292554,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
1FT6W1EV7N,Whatcom,Bellingham,WA,98229,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,212232436,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
KMHE54L29G,Whatcom,Bellingham,WA,98229,2016,HYUNDAI,SONATA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,27,0,40,140927265,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
5YJ3E1EA4P,Whatcom,Bellingham,WA,98229,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,40,230162117,POINT (-122.4569227 48.7470973),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000805
